,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_teks,jumlah_kata,jumlah_char,rata_rata_kata,tweet_english,sentiment,sentiment_num
180,1.80256e+18,Mon Jun 17 04:36:20 +0000 2024,0,Jangan jangan yang mendaftar diwajibkan ikut Tapera ,1.80256e+18,,,in,Makassar,0,4,2,https://x.com/stafsuscolonial/status/1802560888697946264,496968406.0,stafsuscolonial,daftar wajib tapera,3,19,6.33,mandatory tapera list,positive,1
181,1.80216e+18,Mon Jun 17 04:35:47 +0000 2024,0,@hrdbacot Yg bikin regulasi gak punya otak kan mikirin org2nya aja yg bisa libur. Swasta? Dptnya potongan TAPERA aja,1.80256e+18,,hrdbacot,in,,0,0,0,https://x.com/abcdeeelll/status/1802560751774969953,1.76323e+18,abcdeeelll,hrdbacot regulasi otak pikir orang libur swasta dptnya potong tapera,10,68,6.8,hrdbacot regulation brain thinking people private holidays can cut tapera,positive,1
182,1.80192e+18,Mon Jun 17 04:34:51 +0000 2024,0,@UnaUjuy @Itsaisyahsites @nonnic @anonjawa Bos gue milih 02 orngnya pinter s2 psikologi lagi lanjutin s3 di inggris. Gue pernah bahas soal tapera ppn gitu ke dia dan dia bilang negara ini udah bobrok de sy concern di hilirisasi sama ikn masalah tapera dll buat bantu ikn sy g masalah. Yg masalah yg ngelolany. ,1.80256e+18,,UnaUjuy,in,,0,3,0,https://x.com/xaveseriously/status/1802560516734476764,1.53193e+18,xaveseriously,unaujuy itsaisyahsites nonnic anonjawa bos gue milih orngnya pintar s psikologi lanjutin s inggris gue bahas tapera ppn gitu negara bobrok de concern hilir ikn tapera dll bantu ikn g ngelolany,31,192,6.19,"unaujuy itsaisyahsites nonnic anonjawa boss, I choose smart people, psychology, continue with English, I discuss tapera VAT, that's a dilapidated country, de concern downstream fish tapera etc. help fish manage it",positive,1
183,1.80214e+18,Mon Jun 17 03:34:57 +0000 2024,3,@WellySusan78240 @tagarabak Lu perlu jelasin spesifik kerusakannya. Tapera? UKT mahal? Atau lainnya? Biar gak dungu.,1.80255e+18,,WellySusan78240,in,,0,1,0,https://x.com/DzakwanFirst/status/1802545439113376034,1310584490.0,DzakwanFirst,wellysusan tagarabak lu jelasin spesifik rusa tapera ukt mahal dungu,10,68,6.8,wellysusan tagarabak you explain the specifics of deer tapera ukt expensive stupid,negative,-1
184,1.80251e+18,Mon Jun 17 03:32:54 +0000 2024,0,@kapsuloren berapa bunganya..? kalau oke bunganya saya bisa pinjam dengan kolateral bitcoin di maintain di 120% dari pinjaman.,1.80254e+18,,kapsuloren,in,Jakarta,0,1,0,https://x.com/indonode/status/1802544925634109758,1.45186e+18,indonode,kapsuloren bunga oke bunga pinjam kolateral bitcoin maintain pinjam,9,67,7.44,capsule flower okay interest loan collateral bitcoin maintain loan,positive,1
185,1.8022e+18,Mon Jun 17 03:28:33 +0000 2024,0,@txtdrimedia Kalo emg berita bner gini mah judol ajaaa Ngapain kerja kena tapera uang ny di pake buat bansos korban judol Padahal judol dilakukan dengan sadar dan mereka bukan korban mereka bodoh,1.80254e+18,,txtdrimedia,in,,0,0,0,https://x.com/Shichifukujinnn/status/1802543829658243350,1.47257e+18,Shichifukujinnn,txtdrimedia emg berita gin mah judol ajaaa ngapain kerja kena tapera uang pakai bansos korban judol judol sadar korban bodoh,20,124,6.2,txtdrimedia it's just gin mah judol news why are you working at a loss for money using social assistance judol victims judol realize stupid victims,negative,-1
186,1.80253e+18,Mon Jun 17 03:26:51 +0000 2024,1,@AiraNtieReal Dico sama Luthfi mak Udah tanya sama warga Kendal selama Dico jdi bupati nggak ada perubahan dan kemajuannya. Trus itu yang satunya kan masih menjabat sebagai Kapolda katanya masih saudaranya jokowi,1.80254e+18,,AiraNtieReal,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1802543404582404269,2518915579.0,LantjarDjayaa,airantiereal dico luthfi mak warga kendal dico jdi bupati ubah maju satu jabat kapolda saudara jokowi,16,101,6.31,airantiereal dico luthfi mak kendal resident dico becomes regent change advance one position police chief brother jokowi,negative,-1
187,1.80198e+18,Mon Jun 17 03:26:03 +0000 2024,0,@xquitavee Hoax? Kok maksa Tapera bahkan anak-anak juga dipaksa Ikut Tapera? Sehat.??,1.80254e+18,,xquitavee,in,,0,0,0,https://x.com/MYusuf2402/status/1802543199938122002,1.59206e+18,MYusuf2402,xquitavee hoax maksa tapera anakanak paksa tapera sehat,8,55,6.88,xquitavee hoax forcing children's tapera forcing healthy tapera,positive,1
188,1.80251e+18,Mon Jun 17 03:25:01 +0000 2024,0,@Rudiyanto_zh Gas om.. gw kira Lottery Bond wadah edukasi menabung yang bagus jika ada rejeki yang menang dan reinvestasi lagi @ojkindonesia drpd Tapera yg mengejar hantu,1.80254e+18,,Rudiyanto_zh,in,Jakarta Indonesia,0,1,0,https://x.com/bertwardhana/status/1802542941740925248,333422474.0,bertwardhana,rudiyantozh gas om gw lottery bond wadah edukasi tabung bagus rejeki menang reinvestasi ojkindonesia drpd tapera kejar hantu,18,124,6.89,rudiyantozh gas om gw lottery bond educational container good tube fortune win reinvestment ojkindonesia rather than tapera chasing ghosts,positive,1
189,1.80254e+18,Mon Jun 17 03:24:02 +0000 2024,0,Tapera wajib kita dukung #tapera https://t.co/8NcNZVjrPs,1.80254e+18,,aleshazahra09,in,,0,0,0,https://x.com/aleshazahra09/status/1802542694998393104,1.70687e+18,aleshazahra09,tapera wajib dukung tapera,4,26,6.5,tapera must support tapera,positive,1
190,1.80254e+18,Mon Jun 17 03:24:02 +0000 2024,0,Program yang harus kita dukung #tapera https://t.co/oIMezPJtlt,1.80254e+18,,aleshazahra09,in,,0,1,0,https://x.com/aleshazahra09/status/1802542692473462840,1.70687e+18,aleshazahra09,program dukung tapera,3,21,7.0,tapera support program,positive,1
191,1.80254e+18,Mon Jun 17 03:24:01 +0000 2024,0,Tapera untuk kita semua #tapera https://t.co/RdIf0JVz1r,1.80254e+18,,aleshazahra09,in,,0,1,0,https://x.com/aleshazahra09/status/1802542690342764600,1.70687e+18,aleshazahra09,tapera tapera,2,13,6.5,tapera tapera,negative,-1
192,1.80254e+18,Mon Jun 17 03:24:01 +0000 2024,0,Dukung Tapera untuk kesejahteraan masyarakat #tapera https://t.co/4PMrsT3U4C,1.80254e+18,,aleshazahra09,in,,0,1,0,https://x.com/aleshazahra09/status/1802542687943360912,1.70687e+18,aleshazahra09,dukung tapera sejahtera masyarakat tapera,5,41,8.2,support tapera for the welfare of the tapera community,positive,1
193,1.80254e+18,Mon Jun 17 03:24:00 +0000 2024,0,Program yang sangat merakyat #tapera https://t.co/MvpEbWNMVH,1.80254e+18,,,in,,0,1,0,https://x.com/aleshazahra09/status/1802542685603196957,1.70687e+18,aleshazahra09,program rakyat tapera,3,21,7.0,tapera people's program,negative,-1
194,1.80254e+18,Mon Jun 17 03:22:54 +0000 2024,1,@andi_achilles Keren kan ,1.80254e+18,,andi_achilles,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1802542409454428228,2518915579.0,LantjarDjayaa,andiachilles keren,2,18,9.0,andiachilles is cool,positive,1
195,1.80202e+18,Mon Jun 17 03:21:31 +0000 2024,0,@eisanoo @jr205newlivery Yg dikritik disini adlh kalian yg ngaku2 pro rakyat tapak tp ternyata ga napak. Hal2 yg viral hal2 yg gede kyk tapera dll tp sebatas solar ga viral krn ga nyentuh sama tapak. Salah pemerintah tp yg dikritik tuh kalian yg ngaku2 napak tau2ny engga. Gw bakal terus ngatain kalian,1.80254e+18,,eisanoo,in,北京，中国大陆,0,1,0,https://x.com/Ogaman888/status/1802542060031090822,1.65377e+18,Ogaman888,eisanoo jrnewlivery kritik adlh ngaku pro rakyat tapak napak viral gede kyk tapera dll batas solar viral nyentuh tapak salah perintah kritik ngaku napak tau engga gw,27,165,6.11,"eisanoo jrnewlivery criticism is claiming to be pro-people, the footprints are viral, big like tapera etc., the limit of solar is viral, touching the wrong footprint, the order is criticism, claiming to be pro-people, do you know me?",negative,-1
196,1.80202e+18,Mon Jun 17 03:19:41 +0000 2024,0,@eisanoo @jr205newlivery Ok another cuci tangan krn warga X yg tetep nunggu disuapin. Dh tau sopir x ga bnyk yg main X knp ga bantu viralin? Ap hal2 kek tapera doank baru viral? Berarti lu pd beneran ga napak. Ga ad bedany sama poin pertama lu gblg,1.80254e+18,,eisanoo,in,北京，中国大陆,0,1,0,https://x.com/Ogaman888/status/1802541600222192069,1.65377e+18,Ogaman888,eisanoo jrnewlivery ok another cuci tangan warga x nunggu disuapin dh sopir x main x knp bantu viralin ap kek tapera doank viral lu pd beneran napak bedany poin lu gblg,31,168,5.42,eisanoo jrnewlivery ok another wash the people's hands x wait to be fed by the driver x play,positive,1
197,1.80234e+18,Mon Jun 17 03:16:31 +0000 2024,0,@gilabola_ina Padah kalo mau dinaturalisasi dia bisa ikut kejuaraan aff suzuki cup sama buat tambahan bayara iuran tapera. Tapi dia malah milih timnas pusat,1.80254e+18,,gilabola_ina,in,Rumah ke rumah,0,0,0,https://x.com/mudahtersesat/status/1802540802255487150,1.208e+18,mudahtersesat,gilabolaina padah naturalisasi juara aff suzuki cup tambah bayara iur tapera milih tim nasional pusat,15,101,6.73,Gilabolaina Padah naturalizes AFF Suzuki Cup champion plus payment dues Tapera chooses Central National Team,positive,1
198,1.80231e+18,Mon Jun 17 03:16:12 +0000 2024,0,@zy_zy_lestary @Yattie2023 @xquitavee @dika_maxelyou @adri_7i @HaramAsoy @arie_nurma01_24 Janji ga ambil dana haji dan tapera.. ,1.80254e+18,,zy_zy_lestary,in,,0,0,0,https://x.com/MYusuf2402/status/1802540720609280273,1.59206e+18,MYusuf2402,zyzylestary yattie xquitavee dikamaxelyou adrii haramasoy arienurma janji ambil dana haji tapera,12,96,8.0,zyzylestary yattie xquitavee dikamaxelyou adrii haramasoy arienurma promise to take tapera hajj funds,positive,1
199,1.80254e+18,Mon Jun 17 03:15:30 +0000 2024,1,@liputan6dotcom Lucunya dimana su ,1.80254e+18,,liputan6dotcom,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1802540546273181862,2518915579.0,LantjarDjayaa,liputandotcom lucu mana su,4,26,6.5,liputandotcom which one is funny,positive,1
200,1.80231e+18,Mon Jun 17 03:10:05 +0000 2024,1,@Stakof Jadi ketawa tergusdur gusdur ,1.80254e+18,,Stakof,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1802539184625992167,2518915579.0,LantjarDjayaa,stakof ketawa tergusdur gusdur,4,30,7.5,stakof laughs ousted gusdur,positive,1
201,1.80232e+18,Mon Jun 17 02:13:00 +0000 2024,5,@handajani23 @gustavssondhela pake dana tapera ya mau gratis nyomot ke yg gratis,1.80252e+18,,handajani23,in,GARUT - KARAWANG - JAKARTA,0,1,0,https://x.com/masaris2097/status/1802524819684270316,1.74204e+18,masaris2097,handajani gustavssondhela pakai dana tapera gratis nyomot gratis,8,64,8.0,handajani gustavssondhela use tapera funds for free to take for free,positive,1
202,1.80231e+18,Mon Jun 17 02:11:00 +0000 2024,0,@hopelejs Korban tapera,1.80252e+18,,hopelejs,in,"Banda Aceh, ID",0,0,0,https://x.com/HilmanASK/status/1802524314954256756,107649132.0,HilmanASK,hopelejs korban tapera,3,22,7.33,hopelejs victim of tapera,negative,-1
203,1.80252e+18,Mon Jun 17 02:09:46 +0000 2024,1,@WanIqbal saya ada pertanyaan kalau misal saya belikripto di binance konon pajaknya mengikuti pajak pendapatan yang progressive... pertanyaanya: 1. betul apa tidak? 2. kalau betul hitungnya dari harga jual - harga beli ( sehingga kalau rugi tidak perlu bayar pajak) atau ,1.80252e+18,,WanIqbal,in,Jakarta,0,0,0,https://x.com/indonode/status/1802524005288788089,1.45186e+18,indonode,waniqbal belikripto binance konon pajak ikut pajak dapat progressive pertanyaanya hitung harga jual harga beli rugi bayar pajak,18,127,7.06,"waniqbal buy crypto binance it is said that taxes are included in taxes and can be progressive the question is how to calculate the selling price, purchase price, loss, pay tax",negative,-1
204,1.80252e+18,Mon Jun 17 02:09:04 +0000 2024,0,alhamdulillah tahun ini gaji gk di kurbanin buat tapera,1.80252e+18,,,in,,0,0,0,https://x.com/caakeeepppp/status/1802523829111235026,373225394.0,caakeeepppp,alhamdulillah gaji gk kurbanin tapera,5,37,7.4,"Thank God, the salary is not sacrificed by tapera",positive,1
205,1.80252e+18,Mon Jun 17 02:03:38 +0000 2024,16,Tapera Dinilai Solusi Kepemilikan Rumah yang Inklusif dan Berkelanjutan Tapera mencerminkan semangat solidaritas antarwarga negara yg sudah mampu memiliki rumah untuk membantu mereka yg belum memilikinya. #EURo2024 Idul Adha Timnas Pusat Minal Kevin Cat 5 Yuta Cowok 1990 https://t.co/wk5E1RS3eN,1.80252e+18,https://pbs.twimg.com/media/GQPYltFaIAAgHlc.jpg,,in,"Bandung, Indonesia",1,3,16,https://x.com/septixtang/status/1802522458999898242,1.33416e+18,septixtang,tapera nilai solusi milik rumah inklusif lanjut tapera cermin semangat solidaritas antarwarga negara milik rumah bantu milik euro idul adha tim nasional pusat mal kevin cat yuta cowok,28,183,6.54,tapera value solution owned inclusive housing continue tapera mirror spirit of solidarity between citizens owned assisted housing owned euro idul adha national team center mall kevin cat yuta guy,positive,1
206,1.8016e+18,Mon Jun 17 02:00:10 +0000 2024,0,@yaniarsim @bank_indonesia Maksudnya tenang itu karena pajak 12% kenaikan harga BBM kenaikan ukt berjalannya tapera,1.80252e+18,,yaniarsim,in,,0,0,0,https://x.com/SutantoBule/status/1802521587285160023,1.60589e+18,SutantoBule,yaniarsim bankindonesia maksud tenang pajak naik harga bbm naik ukt jalan tapera,12,80,6.67,yaniarsim bankindonesia meaning calm down tax increase fuel price increase tapera road ukt,positive,1
207,1.80231e+18,Mon Jun 17 01:59:47 +0000 2024,0,@rrizal_y @monokorobogawl Kerja dulu pontang panting setelah itu baru kepotong natura tapera ujung2nya kontrak nggak diperpanjang wkwk,1.80252e+18,,rrizal_y,in,,0,0,0,https://x.com/mendelmawon/status/1802521493248811039,232551188.0,mendelmawon,rrizaly monokorobogawl kerja pontang panting potong natura tapera ujung kontrak panjang wkwk,12,92,7.67,rrizaly monokorobogawl working hard cutting Natura Tapera at the end of a long contract lol,positive,1
208,1.8022e+18,Mon Jun 17 01:58:09 +0000 2024,0,@txtdrimedia lawak pisan duh gusti ai tapera pajak dll menjadi ,1.80252e+18,,txtdrimedia,in,,0,0,0,https://x.com/zkyfrdaus/status/1802521080311304368,1.56745e+18,zkyfrdaus,txtdrimedia lawak duh gusti ai tapera pajak dll,8,47,5.88,txtdrimedia comedy duh gusti ai tapera taxes etc,positive,1
209,1.80247e+18,Mon Jun 17 01:57:23 +0000 2024,4,@Nort_muhehehe Trinity gak aman dari tapera,1.80252e+18,,Nort_muhehehe,in,Anywhere that isn't Serbia,0,1,0,https://x.com/LOCKHEED_F117/status/1802520886391537807,1.47296e+18,LOCKHEED_F117,nortmuhehehe trinity aman tapera,4,32,8.0,nortmuhehehe trinity safe tapera,positive,1
210,1.80189e+18,Mon Jun 17 01:56:13 +0000 2024,0,@T0M5helby Ini cocok dimasukkan daftar peserta TAPERA bayangin aje 3% dari 907 T! Bisa bangun dua blok rusun.,1.80252e+18,,T0M5helby,in,Planet Mars Selatan,0,0,0,https://x.com/Ukutunjangkauk/status/1802520594749276259,1.67047e+18,Ukutunjangkauk,tmhelby cocok masuk daftar serta tapera bayangin bangun blok rusun,10,66,6.6,tmhelby is suitable to be included in the list and tapera imagines building a block of flats,negative,-1
211,1.80034e+18,Mon Jun 17 01:52:26 +0000 2024,0,@geloraco gini aja . biar rakyat ga merasa dikadali siapkan aja dulu perumahannya saya iklas meskipun uda punya rumah dipaksa bayar asalkan wujud rumahnya ada meskipuj ga saya tinggali kan bisa saya sewakan ke orang adil kan kalau uang sewanya saya bayar buat tapera untung sama untung,1.80252e+18,,geloraco,in,,0,0,0,https://x.com/HTgpura/status/1802519641799221524,1.42438e+18,HTgpura,geloraco gin rakyat kadal siap rumah iklas rumah paksa bayar wujud rumah meskipuj tinggal sewa orang adil uang sewa bayar tapera untung untung,23,142,6.17,geloraco gin people lizards are ready for a house willingly for a house forced to pay for the form of the house even though all that remains is to rent a fair person the rent pays tapera profits profit,positive,1
212,1.80252e+18,Mon Jun 17 01:49:42 +0000 2024,2,Wah kalau ini mah bukan sapinya yang kena potong. Tapi gaji gue lewat TAPERA.,1.80252e+18,,,in,"Kota Semarang, Jawa Tengah",0,0,0,https://x.com/hadakuseme/status/1802518953539076171,1.18346e+18,hadakuseme,mah sapi kena potong gaji gue tapera,7,36,5.14,"I'm going to have to cut my salary, Tapera",negative,-1
213,1.80252e+18,Mon Jun 17 01:47:41 +0000 2024,0,Kepikiran salah satu cara protes tu kalo ketemu dia lagi di acara yg banyak orang lempar telur busuk sambil teriak TAPERA!!! Lempar lagi sambil teriak NEPOTISME!!! Lempar lagi sambil teriak TAMBANG UGAL-UGALAN!!! Yaaa walaupun mungkin baru ngelempar 1-2 telur udah dikeroyok.,1.80252e+18,,,in,Yogyakarta,1,0,0,https://x.com/Akhlis_M/status/1802518445520781656,1208199846.0,Akhlis_M,pikir salah protes ketemu acara orang lempar telur busuk teriak tapera lempar teriak nepotisme lempar teriak tambang ugalugalan yaaa ngelempar telur keroyok,22,156,7.09,"think it's wrong to protest, meet at an event, people throw rotten eggs, shout tapera, throw, shout, nepotism, throw, shout, mine, reckless, throw eggs, gang up",negative,-1
214,1.80252e+18,Mon Jun 17 01:46:39 +0000 2024,2,ak kurban gaji ku di potong tapera,1.80252e+18,,,in,Isekai,0,1,0,https://x.com/mikasaaaay/status/1802518186631504239,1.49001e+18,mikasaaaay,kurban gaji ku potong tapera,5,28,5.6,my salary sacrifice is cut into tapera,negative,-1
215,1.8025e+18,Mon Jun 17 01:46:29 +0000 2024,0,@itusiulum Emang pemerintah punya otak?tapera aja hampir dipaksain,1.80252e+18,,itusiulum,in,,0,1,0,https://x.com/amazing_fahry/status/1802518143233114490,1.50289e+18,amazing_fahry,itusiulum emang perintah otaktapera dipaksain,5,45,9.0,itusiulum is indeed an order from otaktapera to be forced,negative,-1
216,1.80216e+18,Mon Jun 17 01:45:03 +0000 2024,0,@5teV3n_Pe9eL 1. Pajak di naikkan 2. Listrik naik 3. Bpjs naik 4. Tapera otw 5. Dll1,1.80252e+18,,Ajemamak1,in,Unknown,0,0,0,https://x.com/Ajemamak1/status/1802517783923847341,1.34679e+18,Ajemamak1,tevnpeel pajak naik listrik bpjs tapera jalan dll,8,49,6.12,tevnpeel tax increase electricity bpjs tapera road etc,positive,1
217,1.80237e+18,Mon Jun 17 00:47:56 +0000 2024,0,@hipohan Patungan Tapera seluruh rakyat Indonesia ,1.8025e+18,,hipohan,in,Bekasi,0,0,0,https://x.com/alghi_Rifai/status/1802503409423340014,2362676120.0,alghi_Rifai,hipohan patungan tapera rakyat indonesia,5,40,8.0,Indonesian people's tapera joint venture,negative,-1
218,1.80183e+18,Mon Jun 17 00:45:32 +0000 2024,1,@Mdy_Asmara1701 tengok muda mudi skrg berita kriminal nya ada aja tiap hari blm lagi aturan petinggi soal tapera atau BPJS jg jauh dari kata EMAS lebih ke LEMAS,1.8025e+18,,Mdy_Asmara1701,in,"Pemalang, Indonesia",0,0,0,https://x.com/dhamar050/status/1802502804621480174,7.69679e+17,dhamar050,mdyasmara tengok muda mud berita kriminal atur petinggi tapera bpjs jg emas lemas,13,81,6.23,mdyasmara look at young people crime news set tapera officials bpjs also gold weak,negative,-1
219,1.80249e+18,Mon Jun 17 00:45:30 +0000 2024,1,@ciroooo17 Ketika x bikin delay uu tapera dll ini ada yg kritik X ga berisik terkait solar lah emg platform lain gabisa bikin pemerintah takut selain X ya? Wkwkw,1.8025e+18,,ciroooo17,in,Bekasi,0,0,0,https://x.com/rezaimamri/status/1802502798283784637,2829874339.0,rezaimamri,ciroooo x delay uu tapera dll kritik x berisik kait solar emg platform gabisa perintah takut x wkwkw,18,100,5.56,ciroooo x delay uu tapera etc criticism x noisy solar hook really platform can't give orders afraid x wkwkw,negative,-1
220,1.8025e+18,Mon Jun 17 00:43:41 +0000 2024,0,Lumayan dipotong tapera,1.8025e+18,,,in,,0,0,0,https://x.com/pantaiwaluyo/status/1802502339364061233,1.12194e+18,pantaiwaluyo,lumayan potong tapera,3,21,7.0,quite a bit of tapera cutting,negative,-1
